# Source: EPA Power Profiler crosswalk (USEPA/power-profiler GitHub, eGRID2023).
# (zip, wires utility) grain — feeds zip_supplier_candidates for non-CCA rows.
zip,state,eiaid,utility_name,subregion,predominant
01301,MA,20455,Western Massachusetts Electric Company,NEWE,TRUE
01302,MA,20455,Western Massachusetts Electric Company,NEWE,TRUE
01330,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01331,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01337,MA,20455,Western Massachusetts Electric Company,NEWE,TRUE
01338,MA,20455,Western Massachusetts Electric Company,NEWE,TRUE
01339,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01340,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01341,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01342,MA,20455,Western Massachusetts Electric Company,NEWE,TRUE
01343,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01344,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01346,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01347,MA,20455,Western Massachusetts Electric Company,NEWE,TRUE
01349,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01350,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01351,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01354,MA,20455,Western Massachusetts Electric Company,NEWE,TRUE
01355,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01360,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01364,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01366,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01367,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01368,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01370,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01373,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01375,MA,20455,Western Massachusetts Electric Company,NEWE,TRUE
01376,MA,20455,Western Massachusetts Electric Company,NEWE,TRUE
01378,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01379,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01380,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01420,MA,6374,Fitchburg Gas & Elec Light Co,NEWE,TRUE
01420,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01430,MA,6374,Fitchburg Gas & Elec Light Co,NEWE,TRUE
01430,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01431,MA,6374,Fitchburg Gas & Elec Light Co,NEWE,TRUE
01432,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01432,MA,11085,Town of Littleton - (MA),NEWE,FALSE
01434,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01436,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01438,MA,62659,Templeton Municipal Light Plant,NEWE,TRUE
01438,MA,18546,Town of Templeton - (MA),NEWE,FALSE
01440,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01441,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01450,MA,6374,Fitchburg Gas & Elec Light Co,NEWE,TRUE
01450,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01450,MA,11085,Town of Littleton - (MA),NEWE,FALSE
01451,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01451,MA,8973,Town of Hudson - (MA),NEWE,FALSE
01451,MA,11085,Town of Littleton - (MA),NEWE,FALSE
01452,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01453,MA,6374,Fitchburg Gas & Elec Light Co,NEWE,TRUE
01453,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01453,MA,18087,Town of Sterling - (MA),NEWE,FALSE
01460,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01460,MA,54913,NSTAR Electric Company,NEWE,FALSE
01460,MA,11085,Town of Littleton - (MA),NEWE,FALSE
01462,MA,6374,Fitchburg Gas & Elec Light Co,NEWE,TRUE
01462,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01463,MA,6374,Fitchburg Gas & Elec Light Co,NEWE,TRUE
01463,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01464,MA,6374,Fitchburg Gas & Elec Light Co,NEWE,TRUE
01464,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01467,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01468,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01469,MA,6374,Fitchburg Gas & Elec Light Co,NEWE,TRUE
01469,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01470,MA,62198,Groton Electric Light Dept,NEWE,TRUE
01470,MA,7715,Town of Groton - (MA),NEWE,FALSE
01471,MA,62198,Groton Electric Light Dept,NEWE,TRUE
01471,MA,7715,Town of Groton - (MA),NEWE,FALSE
01472,MA,62198,Groton Electric Light Dept,NEWE,TRUE
01472,MA,7715,Town of Groton - (MA),NEWE,FALSE
01473,MA,6374,Fitchburg Gas & Elec Light Co,NEWE,TRUE
01473,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01474,MA,6374,Fitchburg Gas & Elec Light Co,NEWE,TRUE
01475,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01477,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01501,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01503,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01503,MA,8973,Town of Hudson - (MA),NEWE,FALSE
01504,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01505,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01505,MA,17127,Town of Shrewsbury - (MA),NEWE,FALSE
01506,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01507,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01508,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01509,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01510,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01510,MA,18087,Town of Sterling - (MA),NEWE,FALSE
01515,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01516,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01517,MA,732965,Princeton Municipal Light Dept,NEWE,TRUE
01517,MA,15371,Town of Princeton - (MA),NEWE,FALSE
01518,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01519,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01520,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01521,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01522,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01523,MA,6374,Fitchburg Gas & Elec Light Co,NEWE,TRUE
01523,MA,18087,Town of Sterling - (MA),NEWE,FALSE
01523,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01524,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01525,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01526,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01527,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01529,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01531,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01532,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01532,MA,17127,Town of Shrewsbury - (MA),NEWE,FALSE
01534,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01535,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01536,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01536,MA,17127,Town of Shrewsbury - (MA),NEWE,FALSE
01537,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01538,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01540,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01541,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01541,MA,18087,Town of Sterling - (MA),NEWE,FALSE
01542,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01543,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01545,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01545,MA,17127,Town of Shrewsbury - (MA),NEWE,FALSE
01546,MA,17127,Town of Shrewsbury - (MA),NEWE,TRUE
01550,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01560,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01561,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01562,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01564,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01564,MA,18087,Town of Sterling - (MA),NEWE,FALSE
01566,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01568,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01568,MA,54913,NSTAR Electric Company,NEWE,FALSE
01569,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01570,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01571,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01580,MA,1093,Massachusetts Electric Co [National Grid Plc],NEWE,TRUE
01581,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01581,MA,17127,Town of Shrewsbury - (MA),NEWE,FALSE
01581,MA,54913,NSTAR Electric Company,NEWE,FALSE
01582,MA,1093,Massachusetts Electric Co [National Grid Plc],NEWE,TRUE
01583,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01583,MA,18087,Town of Sterling - (MA),NEWE,FALSE
01585,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01586,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01588,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01590,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01601,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01602,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01603,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01604,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01604,MA,17127,Town of Shrewsbury - (MA),NEWE,FALSE
01605,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01605,MA,17127,Town of Shrewsbury - (MA),NEWE,FALSE
01606,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01606,MA,17127,Town of Shrewsbury - (MA),NEWE,FALSE
01607,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01608,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01609,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01610,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01611,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01612,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01613,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01614,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01615,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01653,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01654,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01655,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01701,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01701,MA,54913,NSTAR Electric Company,NEWE,FALSE
01702,MA,54913,NSTAR Electric Company,NEWE,TRUE
01703,MA,54913,NSTAR Electric Company,NEWE,TRUE
01704,MA,54913,NSTAR Electric Company,NEWE,TRUE
01705,MA,54913,NSTAR Electric Company,NEWE,TRUE
01718,MA,54913,NSTAR Electric Company,NEWE,TRUE
01719,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01719,MA,8973,Town of Hudson - (MA),NEWE,FALSE
01719,MA,11085,Town of Littleton - (MA),NEWE,FALSE
01719,MA,54913,NSTAR Electric Company,NEWE,FALSE
01720,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01720,MA,54913,NSTAR Electric Company,NEWE,FALSE
01720,MA,8973,Town of Hudson - (MA),NEWE,FALSE
01720,MA,11085,Town of Littleton - (MA),NEWE,FALSE
01721,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01721,MA,54913,NSTAR Electric Company,NEWE,FALSE
01730,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01730,MA,54913,NSTAR Electric Company,NEWE,FALSE
01731,MA,54913,NSTAR Electric Company,NEWE,TRUE
01740,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01740,MA,8973,Town of Hudson - (MA),NEWE,FALSE
01741,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01741,MA,54913,NSTAR Electric Company,NEWE,FALSE
01742,MA,54913,NSTAR Electric Company,NEWE,TRUE
01745,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01745,MA,54913,NSTAR Electric Company,NEWE,FALSE
01746,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01746,MA,54913,NSTAR Electric Company,NEWE,FALSE
01747,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01748,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01748,MA,54913,NSTAR Electric Company,NEWE,FALSE
01749,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01749,MA,8973,Town of Hudson - (MA),NEWE,FALSE
01749,MA,54913,NSTAR Electric Company,NEWE,FALSE
01752,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01752,MA,8973,Town of Hudson - (MA),NEWE,FALSE
01752,MA,54913,NSTAR Electric Company,NEWE,FALSE
01754,MA,54913,NSTAR Electric Company,NEWE,TRUE
01754,MA,8973,Town of Hudson - (MA),NEWE,FALSE
01756,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01757,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01757,MA,54913,NSTAR Electric Company,NEWE,FALSE
01760,MA,54913,NSTAR Electric Company,NEWE,TRUE
01760,MA,20310,Town of Wellesley - (MA),NEWE,FALSE
01770,MA,54913,NSTAR Electric Company,NEWE,TRUE
01772,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01772,MA,54913,NSTAR Electric Company,NEWE,FALSE
01773,MA,54913,NSTAR Electric Company,NEWE,TRUE
01775,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01775,MA,8973,Town of Hudson - (MA),NEWE,FALSE
01775,MA,54913,NSTAR Electric Company,NEWE,FALSE
01775,MA,11085,Town of Littleton - (MA),NEWE,FALSE
01776,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01776,MA,8973,Town of Hudson - (MA),NEWE,FALSE
01776,MA,54913,NSTAR Electric Company,NEWE,FALSE
01778,MA,54913,NSTAR Electric Company,NEWE,TRUE
01784,MA,54913,NSTAR Electric Company,NEWE,TRUE
01801,MA,54913,NSTAR Electric Company,NEWE,TRUE
01801,MA,15748,Town of Reading - (MA),NEWE,FALSE
01803,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01803,MA,15748,Town of Reading - (MA),NEWE,FALSE
01803,MA,54913,NSTAR Electric Company,NEWE,FALSE
01805,MA,54913,NSTAR Electric Company,NEWE,TRUE
01807,MA,423875,NSTAR Co [Eversource Energy],NEWE,TRUE
01810,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01810,MA,15748,Town of Reading - (MA),NEWE,FALSE
01812,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01813,MA,54913,NSTAR Electric Company,NEWE,TRUE
01815,MA,54913,NSTAR Electric Company,NEWE,TRUE
01821,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01821,MA,15748,Town of Reading - (MA),NEWE,FALSE
01821,MA,54913,NSTAR Electric Company,NEWE,FALSE
01822,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01824,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01824,MA,54913,NSTAR Electric Company,NEWE,FALSE
01826,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01827,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01830,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01831,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01832,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01833,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01834,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01835,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01840,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01841,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01842,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01843,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01844,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01845,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01845,MA,15748,Town of Reading - (MA),NEWE,FALSE
01850,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01851,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01852,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01853,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01854,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01860,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01862,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01862,MA,54913,NSTAR Electric Company,NEWE,FALSE
01863,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01864,MA,14605,City of Peabody - (MA),NEWE,TRUE
01864,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01864,MA,15748,Town of Reading - (MA),NEWE,FALSE
01865,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01866,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01867,MA,14605,City of Peabody - (MA),NEWE,TRUE
01867,MA,15748,Town of Reading - (MA),NEWE,FALSE
01867,MA,54913,NSTAR Electric Company,NEWE,FALSE
01876,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01876,MA,15748,Town of Reading - (MA),NEWE,FALSE
01876,MA,54913,NSTAR Electric Company,NEWE,FALSE
01879,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01880,MA,14605,City of Peabody - (MA),NEWE,TRUE
01880,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01880,MA,15748,Town of Reading - (MA),NEWE,FALSE
01880,MA,54913,NSTAR Electric Company,NEWE,FALSE
01885,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01886,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01886,MA,11085,Town of Littleton - (MA),NEWE,FALSE
01886,MA,54913,NSTAR Electric Company,NEWE,FALSE
01887,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01887,MA,54913,NSTAR Electric Company,NEWE,FALSE
01887,MA,15748,Town of Reading - (MA),NEWE,FALSE
01888,MA,54913,NSTAR Electric Company,NEWE,TRUE
01889,MA,15748,Town of Reading - (MA),NEWE,TRUE
01890,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01890,MA,54913,NSTAR Electric Company,NEWE,FALSE
01899,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01901,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01902,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01903,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01904,MA,14605,City of Peabody - (MA),NEWE,TRUE
01904,MA,15748,Town of Reading - (MA),NEWE,FALSE
01904,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01905,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01906,MA,14605,City of Peabody - (MA),NEWE,TRUE
01906,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01906,MA,15748,Town of Reading - (MA),NEWE,FALSE
01907,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01908,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01910,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01913,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01915,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01915,MA,5480,Town of Danvers,NEWE,FALSE
01921,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01922,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01923,MA,14605,City of Peabody - (MA),NEWE,TRUE
01923,MA,5480,Town of Danvers,NEWE,FALSE
01923,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01929,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01930,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01931,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01936,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01937,MA,5480,Town of Danvers,NEWE,TRUE
01938,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01940,MA,14605,City of Peabody - (MA),NEWE,TRUE
01940,MA,15748,Town of Reading - (MA),NEWE,FALSE
01940,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01944,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01945,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01949,MA,14605,City of Peabody - (MA),NEWE,TRUE
01949,MA,5480,Town of Danvers,NEWE,FALSE
01949,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01949,MA,15748,Town of Reading - (MA),NEWE,FALSE
01950,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01951,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01952,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01960,MA,14605,City of Peabody - (MA),NEWE,TRUE
01960,MA,15748,Town of Reading - (MA),NEWE,FALSE
01960,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01960,MA,5480,Town of Danvers,NEWE,FALSE
01961,MA,14605,City of Peabody - (MA),NEWE,TRUE
01965,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01966,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01969,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01970,MA,14605,City of Peabody - (MA),NEWE,TRUE
01970,MA,11804,Massachusetts Electric Co,NEWE,FALSE
01971,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01982,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01983,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01983,MA,5480,Town of Danvers,NEWE,FALSE
01984,MA,11804,Massachusetts Electric Co,NEWE,TRUE
01984,MA,5480,Town of Danvers,NEWE,FALSE
01985,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02018,MA,8796,City of Hingham - (MA),NEWE,TRUE
02019,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02019,MA,54913,NSTAR Electric Company,NEWE,FALSE
02020,MA,54913,NSTAR Electric Company,NEWE,TRUE
02021,MA,13839,City of Norwood - (MA),NEWE,TRUE
02021,MA,11804,Massachusetts Electric Co,NEWE,FALSE
02021,MA,54913,NSTAR Electric Company,NEWE,FALSE
02025,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02026,MA,54913,NSTAR Electric Company,NEWE,TRUE
02027,MA,54913,NSTAR Electric Company,NEWE,TRUE
02030,MA,54913,NSTAR Electric Company,NEWE,TRUE
02030,MA,20310,Town of Wellesley - (MA),NEWE,FALSE
02032,MA,13839,City of Norwood - (MA),NEWE,TRUE
02032,MA,54913,NSTAR Electric Company,NEWE,FALSE
02035,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02035,MA,11586,Town of Mansfield - (MA),NEWE,FALSE
02035,MA,54913,NSTAR Electric Company,NEWE,FALSE
02038,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02038,MA,54913,NSTAR Electric Company,NEWE,FALSE
02040,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02041,MA,54913,NSTAR Electric Company,NEWE,TRUE
02043,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02044,MA,8796,City of Hingham - (MA),NEWE,TRUE
02045,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02047,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02048,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02048,MA,11586,Town of Mansfield - (MA),NEWE,FALSE
02048,MA,13679,Town of North Attleborough - (MA),NEWE,FALSE
02050,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02050,MA,54913,NSTAR Electric Company,NEWE,FALSE
02051,MA,54913,NSTAR Electric Company,NEWE,TRUE
02052,MA,54913,NSTAR Electric Company,NEWE,TRUE
02053,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02053,MA,54913,NSTAR Electric Company,NEWE,FALSE
02054,MA,54913,NSTAR Electric Company,NEWE,TRUE
02055,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02056,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02056,MA,54913,NSTAR Electric Company,NEWE,FALSE
02059,MA,54913,NSTAR Electric Company,NEWE,TRUE
02060,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02061,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02061,MA,54913,NSTAR Electric Company,NEWE,FALSE
02062,MA,13839,City of Norwood - (MA),NEWE,TRUE
02062,MA,54913,NSTAR Electric Company,NEWE,FALSE
02065,MA,54913,NSTAR Electric Company,NEWE,TRUE
02066,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02066,MA,54913,NSTAR Electric Company,NEWE,FALSE
02067,MA,13839,City of Norwood - (MA),NEWE,TRUE
02067,MA,11586,Town of Mansfield - (MA),NEWE,FALSE
02067,MA,11804,Massachusetts Electric Co,NEWE,FALSE
02067,MA,54913,NSTAR Electric Company,NEWE,FALSE
02070,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02071,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02071,MA,54913,NSTAR Electric Company,NEWE,FALSE
02072,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02072,MA,54913,NSTAR Electric Company,NEWE,FALSE
02081,MA,13839,City of Norwood - (MA),NEWE,TRUE
02081,MA,11804,Massachusetts Electric Co,NEWE,FALSE
02081,MA,54913,NSTAR Electric Company,NEWE,FALSE
02090,MA,13839,City of Norwood - (MA),NEWE,TRUE
02090,MA,54913,NSTAR Electric Company,NEWE,FALSE
02093,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02093,MA,54913,NSTAR Electric Company,NEWE,FALSE
02101,MA,54913,NSTAR Electric Company,NEWE,TRUE
02108,MA,54913,NSTAR Electric Company,NEWE,TRUE
02109,MA,54913,NSTAR Electric Company,NEWE,TRUE
02110,MA,54913,NSTAR Electric Company,NEWE,TRUE
02111,MA,54913,NSTAR Electric Company,NEWE,TRUE
02112,MA,54913,NSTAR Electric Company,NEWE,TRUE
02113,MA,54913,NSTAR Electric Company,NEWE,TRUE
02114,MA,54913,NSTAR Electric Company,NEWE,TRUE
02115,MA,54913,NSTAR Electric Company,NEWE,TRUE
02116,MA,54913,NSTAR Electric Company,NEWE,TRUE
02117,MA,54913,NSTAR Electric Company,NEWE,TRUE
02118,MA,54913,NSTAR Electric Company,NEWE,TRUE
02119,MA,54913,NSTAR Electric Company,NEWE,TRUE
02120,MA,54913,NSTAR Electric Company,NEWE,TRUE
02121,MA,54913,NSTAR Electric Company,NEWE,TRUE
02122,MA,54913,NSTAR Electric Company,NEWE,TRUE
02123,MA,54913,NSTAR Electric Company,NEWE,TRUE
02124,MA,54913,NSTAR Electric Company,NEWE,TRUE
02125,MA,54913,NSTAR Electric Company,NEWE,TRUE
02126,MA,54913,NSTAR Electric Company,NEWE,TRUE
02127,MA,54913,NSTAR Electric Company,NEWE,TRUE
02128,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02128,MA,54913,NSTAR Electric Company,NEWE,FALSE
02129,MA,11804,Massachusetts Electric Co,NEWE,TRUE
02129,MA,54913,NSTAR Electric Company,NEWE,FALSE
02130,MA,54913,NSTAR Electric Company,NEWE,TRUE
02131,MA,54913,NSTAR Electric Company,NEWE,TRUE
02132,MA,54913,NSTAR Electric Company,NEWE,TRUE
02133,MA,54913,NSTAR Electric Company,NEWE,TRUE
02134,MA,54913,NSTAR Electric Company,NEWE,TRUE
02135,MA,54913,NSTAR Electric Company,NEWE,TRUE
02136,MA,54913,NSTAR Electric Company,NEWE,TRUE
02137,MA,54913,NSTAR Electric Company,NEWE,TRUE
02138,MA,54913,NSTAR Electric Company,NEWE,TRUE
